,S207,S327,S352,S364,S365,S366,S404,S413,S429,C006,C343,C363,C374,C376,C430,C227
200092_s_at,-0.45086762546809567,0.10330686624843288,-0.2207823627005876,0.11563156805475217,0.6071129142698046,0.010301836116014762,-0.06797271260141002,0.13321077928006986,0.01754799548274555,0.7956206284347012,0.18031877443431465,-0.8944046080672079,0.6732653520295537,-0.018940232387805622,-0.08031111809429081,0.43875668930892253
200093_s_at,-0.5555820287971844,0.35773838895937704,0.24865161409514158,0.4885075718754699,0.208086534023586,0.42171417031484193,-0.3354501448209257,0.3974497222240112,-0.1245076670527423,0.7339877312264602,0.13174849444025227,-0.3917386862078249,0.9470654910063319,-0.1363027727559718,-0.22344267011751118,0.1892977318353406
200094_s_at,-0.3184663345454073,0.06154554979254989,-0.10951551518043967,0.1388360984935062,0.2316139572691931,0.21024789180010828,-0.16733388624569923,-0.2957113961799598,-0.31472483771814197,0.4907178434202404,0.12974736476079052,-0.6441503016151318,0.6405980018256674,0.12095015999516967,0.133327205002022,0.06100055948021854
200095_x_at,-0.05302318558064556,0.26724410279241795,-0.30122090150998737,0.25538357286144375,0.5723074180894727,0.1921811769747439,-0.17588511460420797,0.14010138192545085,-0.09840338559208384,0.6697355623817431,0.06675122232678632,-0.8025421256147487,0.7480574316369317,0.23799922736053247,-0.0063651463156162436,0.15626764240161428
200096_s_at,-0.052786106001523336,0.2235677683364541,-0.06259882662456207,0.1576275436212411,0.18372407487733788,0.10584387030349962,0.07135358186105911,-0.01901654142662501,-0.1309584619111872,0.7892788840122611,-0.09026052591862399,-0.7928367843959059,0.7998252061656927,0.01717341335350131,-0.20309373917491325,0.04039973546005182
200097_s_at,-0.3205942191167974,0.11073581016042677,0.017142597069060628,-0.2304111506493216,0.20713058763806824,0.2505277723146788,0.21561100522986898,-0.06629614184273969,-0.07797876683035998,0.371002159017765,0.018567442788710586,-0.8390350485961555,0.6377525308689904,-0.03078952153302872,-0.05107813656502369,0.09874977653284844
200098_s_at,-0.28483699335297263,0.15475404617430666,0.3089268482907901,-0.03971252887791188,0.36240556308019833,0.4865158106491938,0.2539689352789356,0.2529428502689379,-0.34540050803667555,0.08488647215975753,0.1434745061098166,-0.6340690772318371,0.5768210752362348,0.07414813709287493,0.17323969010138995,0.07914139421864252
200099_s_at,-0.3122920225652237,0.12383243038124903,-0.1265417980765564,0.06719284462595176,0.43125527203267744,0.19828575401344395,-0.007632423549070566,0.12792127239506357,-0.29554323071142186,0.7380284041637912,0.18438861060205625,-0.6942443856398457,0.6817504543790642,0.04275110407210114,0.13609099118231782,0.24016447547665187
117_at,0.08562342853491334,0.475492649391029,-0.45427630498859894,-0.010877730977126632,0.16334251886652584,0.5295269649136936,0.17318435877356375,0.11885946238355505,0.1949849178205607,0.5179348890172868,-0.06940443283408904,-0.5573507188909623,0.7008105177265902,0.018943172583592904,-0.04282957186367309,0.18798416081528568
121_at,0.057493014231950745,-0.2392835116261347,0.05893059723574012,0.047644685610974236,-0.05269005440155006,0.048353702080132344,0.0005506328280828754,-0.04586421378554473,-0.27960042049797984,0.2719734401146381,0.02713155494789632,0.02614823077405415,-0.31844610697524534,0.09439052189366581,-0.014747123354113434,-0.03967451819372769
1316_at,0.12783492748088454,1.0124648526028324,-0.25263520556123487,0.10309673542356323,-0.43254630018331097,0.0695675687271522,1.2735067835131186,-0.15917878893509307,0.10247266392966736,0.3895780606056829,-0.6521755674903749,0.5743906609007876,-1.50008391196992,-0.338748520901615,0.23558038428200367,-0.029093733584616643
1405_i_at,-0.6485649724900862,0.40239350278709196,0.14069659918042898,-0.02052893797607691,0.35028142670789464,0.0022366411660570407,-0.3061864536897865,-0.008000726231561117,-0.5589647138055724,0.4394525928921347,0.239197942185017,-0.8748225421707332,0.7184569868855384,0.18414162629820563,0.04120128743087559,-0.03464737378698146
160020_at,0.09398271418056403,-0.24450328885191208,0.2914979615785791,-0.053779656326298664,0.05648036998965722,0.5582184493715623,-0.08533099447993475,-0.1803400345455879,-0.1609288399318327,-0.1359735330055969,0.16632576020524947,-0.02866062658189783,-0.42690307342889433,0.26946995622416825,0.11235426855400377,0.24567800343679114
2028_s_at,0.43774480050281017,0.3138641444713466,-0.04404116733992414,-0.10842854076734643,0.32085939055377244,0.02501891010265833,0.4514051871494935,0.033298216119095336,0.21349215356862228,-0.32431445690747474,0.19859526959995577,-0.3027808380461372,0.31783883851998684,0.26322107830723906,0.07180518004389214,-0.08830998732120232
243_g_at,0.41559279455075426,0.19067406859815694,-0.28998656650147536,-0.13625946949406442,-0.14395977502878088,0.22962968278849294,0.19311068273360865,-0.25502017723075276,-0.3401233138834874,0.47110623981805233,0.17711722690311404,-0.43930811691581395,0.8965973013365427,-0.11472874192685767,-0.06908793081501186,-0.13164278669963503
31826_at,0.09920955758600947,0.5240610797713963,-0.020194788866198188,-0.013518160503183552,0.4420502012378176,0.5058862640260005,0.2685611925167759,0.2402360574148883,-0.11988135236835173,0.25105132967911103,0.16729620365952957,-0.6375763689159157,0.10909069646309622,-0.04855130967168275,0.1440692794080416,0.12931511768303938
31845_at,-0.13051958434483169,0.16349002979243732,-0.11060708802169295,-0.09785823684870287,0.3455005318390043,0.11429387562045612,0.22387563053827453,0.03477897011922604,-0.015841234212352617,-0.006897808955689477,-0.010528689562479876,-0.6356108851116868,0.5373455428687395,-0.07505626792132691,0.2134021808484059,0.050625594090899284
31874_at,-0.08142239338178392,0.15559024969863078,-0.011439795668865216,0.21616704705547374,0.18512953959582035,0.13878058342868638,0.1651826765511677,0.07381626566515909,-0.05722374622697579,-0.2389625455486204,0.07871955371191852,-0.3289610132350438,-0.17081876105608096,0.03376182081317847,0.02767173753041341,-0.00547403093328569
32032_at,-0.3297581638209719,-0.55835994153479,-0.5276587037534366,-0.10369325268658702,0.2174046449632847,-0.3705422909560161,-0.15801877137870068,-0.388551657061158,-0.08649557361445481,0.3335826781842677,0.20971594050507836,0.13404244641348306,-0.09195212287868326,-0.2262572176180857,-0.40738006945805694,-0.19854875791181748
32069_at,-0.009954073436574618,0.36028190170918073,-0.08020146303186326,-0.09609183743981653,0.33222804784946014,0.5739519686583119,0.15583474720243284,0.028763746483011943,0.2122490492894391,0.2562921718751854,0.08068355203513455,-0.6684348327657039,0.5265908415205693,-0.07664485953294342,0.1385013994033324,0.2052945308909111
32091_at,0.020703481094842324,0.2563343917492036,-0.009279751288910454,0.08156342400369532,0.39881692750739806,0.5608416612401204,0.4720706241561725,0.14729554036315573,0.2589575010925165,0.017020643438240057,0.05017531344505688,-0.394958078828787,0.6359825386333071,-0.2771447898317092,0.07988032549600188,0.17196682249957185
320_at,-0.058617673068046994,0.4151520738641743,0.05479239850041395,0.06296645549722513,0.4736979473479557,0.0955771801543599,0.5919092009408269,-0.008533477216321472,-0.11804808630187402,0.22851642872102218,0.14325156054999377,-0.4951285771889795,-0.3736913624979801,0.5957180622442908,0.048840776439517786,0.26648110090649046
32209_at,-0.0821634980383914,0.09653505430148979,0.11767789991956956,0.14025117732998815,0.00045861041849448725,-0.08212761844109906,-0.14260353834116835,-0.020599570734646022,-0.09886090605793285,0.02595241033911666,-0.054830413325118954,-0.30459814317728107,0.15546723650840644,0.06521244579379726,0.22079578079093576,0.11823323951384257
32259_at,0.15012995120772032,0.20050651351112858,-0.043605524050332356,-0.011467839298341609,0.1617812593825878,0.24194106180729236,0.28530026206682013,0.13518349289961495,0.15168329841398975,-0.12241406489270812,0.272984447521452,-0.20871336623051562,0.5114690002277378,0.194392023614971,0.03916799377475488,0.12607258165369473
32540_at,-0.024373663629292608,0.011626888695510651,0.020583461041287165,0.2428162647667058,-0.027711232094964622,-0.010056958284104134,-0.03673272249199666,0.11541846662116306,-0.208568730726312,0.08756260681778283,0.11519933139392968,-0.18796274870302554,-0.06890515555494137,0.16236198031400217,-0.07666453331920309,-0.07449713320886175
33304_at,-0.3050340794520059,0.22947073141079954,-0.35765766239788555,0.050640395241135394,0.2029265189847793,0.01944460947109139,0.062304463105284924,0.09873260478754187,-0.03188986268246996,0.33541772671593595,0.012836110528107625,-0.6115172587565239,0.3554707224281639,-0.08148795663448993,0.011998522812665335,0.0057215699809285425
33322_i_at,-0.06770782270315667,0.27698703366660826,-0.03462357185182974,0.04405222319920821,0.28435502477808416,0.22887299054976484,0.19211290591005703,0.3770525913859819,-0.30240784891158334,0.30469419514222285,-0.08084742378344068,-0.13198495796451226,0.07007140497614728,0.03545850885217927,-0.14032364847624823,0.10552029178595568
33323_r_at,-0.09329023718675167,0.056061171177796076,-0.11338475156871297,0.10407891904691713,0.34358822282480617,0.05027021359770689,0.23237135413798526,0.16721564519779086,-0.04010972071800456,-0.03431549085670493,0.11120425446047832,0.360971982912651,-0.1795964632597089,-0.14753219864242073,-0.1590257957044683,0.013507983963307879
33768_at,0.011702206116878777,0.11809542565457054,0.2158092795075257,-0.278501591531942,0.39964334994399753,0.20737447021362243,-0.08887453057191319,-0.015083013263589073,-0.1641058851641386,0.07848073399779576,0.21849568747826265,-0.1675750057543688,0.2071413131975559,0.1582115202736034,0.1318994127777149,-0.2056319969137701
33778_at,-0.02466090495712958,0.008627812439926608,-0.20127117524495475,0.03505673999696057,0.15723326809994553,0.08207700054332268,-0.043713637314836795,0.022648550425523162,-0.11768622560545339,0.26987449748583625,-0.005870441180175767,-0.21812013253621299,-0.07265029008853574,0.11659005423949065,0.026498800790975885,0.19642197594065003
34031_i_at,0.33786601641477354,0.25643597546104635,-0.08204799162628706,-0.3297381706716944,0.24696157301681376,0.20708675344009198,0.16729743189130186,-0.049441028867839965,0.01889655853134098,0.39396009363852613,0.2784236092852175,-0.3568302447887639,1.4492133250730999,-0.3654716679812182,0.2028281010714168,-0.4946747229262072
34206_at,-0.07324905471215093,0.2113394746959445,0.1733628505791538,0.015189891282258117,0.012769977102679242,0.508400394287877,0.05793533919708249,-0.2300522161440286,0.102403772193016,0.08962447901522808,-0.3489215483982946,-0.2862550341821475,0.2855656965686659,-0.007475888285029875,0.07624572147183617,0.3789054541576067
34210_at,-0.5396441272858672,0.47504576891816175,-0.21465247089642503,-0.11776053708633949,0.17805148538428295,0.2599661750178077,-0.4409935395487201,0.17282079927739957,-0.5210123963534885,1.2890514846287155,0.10873961800504883,-0.8451862850128293,0.8854131802650667,0.21133854351951697,0.1011856071979782,0.41651145573190274
34221_at,-0.25881825037166095,0.3641097305665433,0.264231467318524,-0.0036148639077620004,0.11641077330229876,0.1980516269657464,-0.3053003962754737,-0.3606338290278597,-0.14587917403710904,0.08514341447881346,-0.09916671980706315,-0.1182806669908203,-0.08039035697370789,-0.001627632334650464,-0.15001370663072233,0.051103496554538275
34225_at,0.078201119755692,-0.05326169315109519,0.05001935830141857,0.4087993132430281,0.14307315143948784,0.17130551676297046,-0.25583581223332974,0.16512000119061865,0.49807579268192015,-0.017815882575932918,-0.18199097809163378,-0.6492265134665498,-0.09827965704746155,0.14652163538497875,0.14528896966241112,0.13707575255460336
34408_at,0.26493662779222493,-0.13899854731599248,-0.19831453647165898,0.012233063102017994,0.18658211248567724,0.23380229830126265,-0.11198322475145783,-0.17717822095144964,-0.018720772281660025,0.14782034537762367,0.0435690375494735,-0.09072800031440398,-0.16333001910969358,0.172250300213868,-0.13967000178734335,-0.19085849777466724
34478_at,-0.3532778442030038,0.6707825570289669,0.09229670826739778,0.26169861247561643,-0.5440547254280297,-0.007482984136692572,-0.9021661306639785,-0.458890805844399,-0.2586581157248484,0.7975039697003283,-0.21397036562841087,-0.35388406085569013,0.4903207371852689,0.1356740775753904,0.10949499272156071,-0.053769934146582266
34846_at,0.13154731471321846,0.14619107025018074,-0.03582441799835845,0.37720114551353046,-0.043136658794209026,0.13176180718481323,-0.3270255495803145,0.06179497259222888,-0.019499422764497787,0.3820715699825765,0.2041816237694576,-0.15992129009308975,0.14812024327332374,0.1957038249179508,0.031719554612587686,0.15299255506818898
35150_at,0.12474495840630961,-0.08591698807279524,0.43330987966752765,0.38231128212069443,-0.10723096505584273,0.16562381955322802,-0.009135230320691079,0.023633126074630084,0.038298458635014576,-0.10452811374689741,0.16363940148164335,-0.11808259542504018,-0.24539838941205439,0.21737383336497818,-0.2278182513362994,0.13178236830412082
35201_at,-0.16745001481807886,0.13789833114621342,-0.07444542691349376,-0.05677223134681331,0.17290071237161175,-0.0054316650700636515,-0.26275951136640696,-0.09134766269488104,-0.23905441280698003,0.3441073920243376,0.05748754976986614,-0.571205906252386,0.5376315241264047,0.09060246423113938,0.14244820191034613,0.12460779908440589
35254_at,0.007907660432461938,0.36055366787818954,0.043311130127178465,0.09461451512251262,0.16824185585276386,0.19301422218458253,0.007683801280581548,-0.018350413001067878,0.09341815012355603,0.19861071290999543,0.07048467709516704,-0.5483430907842592,0.3034376266594805,0.031525321749555246,0.19359516318868142,-0.13819338886240473
35671_at,-0.029659254985656247,0.2782740119779392,0.4511882243113323,0.09548574328241433,0.08847242442978409,0.06581275385654539,0.06995660550361116,0.11174682365365651,-0.1459538261572364,0.039430896881049726,0.08080202101324385,-0.3410528349327313,0.20488054899991504,-0.2331242274553773,0.2151813224283039,0.04497125036549132
35685_at,-0.05221375432845399,0.16819060031619948,0.008109316634746122,0.29203213858543897,0.025298384270492136,0.011617187498221604,0.00352538411118708,-0.2861794146251171,-0.4680690904524418,0.4846489625501391,0.10049092948194716,-0.3579488667762156,0.10119193391402348,0.04454021946101516,-0.005358361969041603,0.09114844962825863
35974_at,-0.26572108408459183,0.24887811844859886,-0.0017077305173485158,-0.0578192040643124,0.05841972933033901,0.186688522088863,0.22908842175832778,0.012943943071957342,-0.022269798337816837,0.5094891718463881,-0.05532527357382211,-0.6514997946517616,0.5427853009871004,-0.0804592784434357,0.08587941579561509,0.22063276883113048
36019_at,-0.08114776500181975,-0.08597352935351221,0.25005100423413396,0.036053856263266404,-0.13716586649631424,0.27614244294158485,-0.0768582394892725,-0.14525555895014275,-0.2137007625148346,0.21823754403420814,0.0629981171084113,0.02481904788062561,-0.1881993374815245,-0.1091605873164605,0.01094014381969366,0.15065758948398855
36030_at,-0.017636578664999902,0.07533930613355633,0.0915881313297442,0.14148469545648812,0.232235883762403,0.43465398882544637,-0.16267158740178989,0.03521007188380487,-0.0035031410769175153,0.04532289222893571,0.3261123181476764,-0.42255068553777253,0.09782050789519481,0.2780050505498206,-0.11619546963199046,-0.01894367380534767
36129_at,-0.1870507005142894,0.003649783021205444,-0.09312409871309146,0.01549958583361466,0.17632714557998064,0.16101440234407072,-0.1662772172491751,-0.023518951085100603,-0.06177885367204361,0.44341486451790324,0.1596061704145093,-0.3577644081208389,0.22688853553926247,0.02450639185952852,-0.02399594165389196,0.002572050413361282
